age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Backgound,randg,ID
38,Private,184655,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,48,United-States,White Male,{AC775107-47E8-4C62-BD7D-015ED9398389},17010
30,Private,75573,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany,White Female,{434B9942-4E10-4149-A60A-01611144EA6D},18259
36,Private,145933,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,2258,70,United-States,White Male,{D23B9FA1-CE65-4392-BFC2-01631FE5D6E7},19902
43,Federal-gov,101709,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,Asian-Pac-Islander Male,{50F59268-E61B-4145-9F10-016460B02E50},16882
35,State-gov,248374,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,Black Female,{FF3F15C7-D6C5-46CC-853A-01653230A9D4},19434
30,Self-emp-not-inc,523095,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,White Male,{47D4EAD9-1E7A-4E14-9DE9-0167E16B5778},5898
22,Private,31387,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,2885,0,25,United-States,Amer-Indian-Eskimo Female,{5AF5A375-0711-4DE7-ABD0-016AC276B221},14554
17,Private,142457,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,Black Male,{4FB1D611-07A0-4823-8B25-0174621390D9},17315
37,State-gov,160402,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,White Male,{BD82F9D9-2EA8-40F5-A040-0174FEC88D12},10496
30,Private,23778,7th-8th,4,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,White Male,{F279500B-A7EF-40F1-B90B-01789F39E3B9},5462
22,State-gov,24395,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,White Female,{EDA488C6-3836-47A6-8F4F-017A42FC06F2},30929
39,Local-gov,352628,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,White Female,{7F55A815-5684-4F9E-A365-017C4C8960B1},6174
53,Private,163678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{6100F14D-1B0C-4AFB-BE45-0181981D01D1},21140
28,Private,111696,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,1974,40,United-States,White Male,{A06E0627-9795-4307-888A-01862B0EA901},16820
58,Private,116901,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States,White Female,{494B7FB3-1C8A-47F9-B8D9-0186608B6A0B},11144
59,State-gov,303176,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2179,40,United-States,White Male,{AA6F4364-660C-4749-B78E-0187D3C61363},18236
44,Private,90688,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Laos,Asian-Pac-Islander Female,{955F147D-0351-4188-9AAA-01882CE0EA77},28932
34,Private,115488,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{1E1D0EE7-CC4C-4C15-B382-0188660271B5},8269
51,Private,145409,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,48,United-States,White Male,{AE477AA3-9EB1-4F02-9DF6-0189269B80B6},22828
34,Private,207301,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,White Female,{280ED65C-0962-4575-90C2-01896E36B9B0},11197
22,Private,219042,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,White Male,{0B286504-C013-4A61-BF32-0189A13076D9},23378
48,Private,208748,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,Other Female,{8904120C-1ACB-4697-B2B8-018C448F262F},11356
17,Private,171080,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,White Male,{7A5205F6-3813-4A86-8D4E-01910BEDAAF6},25697
22,Private,50136,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,White Male,{58B65D2C-9AA6-40AB-848D-01949EB9DA04},30241
32,Private,185027,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,Ireland,White Male,{72C5EAA9-E058-4571-A21F-01962FBDCEA8},19549
51,Private,441637,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,White Male,{674B5376-7858-42DE-94E8-0197F4DEDBF8},18353
24,Private,72143,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,White Female,{1C2F010C-F458-4D25-A75E-019978B3C8F1},27120
30,Local-gov,191777,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,Black Female,{215B82D7-FB4D-4CF4-BD65-019C22A16572},18303
56,Self-emp-not-inc,95763,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,White Male,{A5CD2B55-42D2-4B5D-B332-019E89426D19},27610
36,Private,279615,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,White Female,{A80C83E0-2BCF-461E-BFF6-019EA49889A3},19412
46,Private,117849,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,White Male,{DC25E9E4-BCB7-44AF-A754-019FCBB4F172},9065
59,Private,167963,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,White Male,{3E8E7BB8-5B2C-467A-9A67-01A2BA0BB903},21968
39,Federal-gov,472166,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,Black Female,{15C9E1E7-3BC4-4BB2-AE30-01A2E5A7F5C3},27915
17,Private,29571,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,White Male,{48807691-8332-4D18-AE06-01A52C6BD9A4},13489
22,Private,162343,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,Black Male,{76CB2EBC-4530-4B0A-A855-01A586CDCDAB},2704
28,Local-gov,180271,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,White Male,{D19F2495-CD1B-41FF-9A4C-01A65AC27F6B},11718
45,Private,201865,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,White Male,{9ECFF975-B5A5-4638-BFB6-01A6927057EE},18846
18,Private,159561,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,White Male,{E8EDDE69-DDC7-459E-A8BE-01A6EB49BA2F},24066
30,Self-emp-inc,68330,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{716480ED-1863-4670-A8ED-01A78D6B1DB6},5691
31,Private,302626,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,White Female,{88E82EBA-90CB-4DB9-939D-01A7F8F48661},29057
57,Private,317847,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,United-States,White Male,{1E6126B2-DA5D-4F31-84BE-01AB1E078EF4},20638
44,Private,340885,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1977,40,United-States,White Male,{E3C798C7-04C2-4730-9969-01AD0E030549},30067
42,Local-gov,569930,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,White Male,{CA99FF82-4FD1-45F6-A23D-01AEF76EB921},28716
61,Private,73809,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{A3ECBDB1-1123-47C2-B803-01AFBCF0BEE1},455
41,Private,46870,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,White Female,{C5950432-821E-4F40-938B-01B05369109B},31709
27,Local-gov,200492,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,White Female,{A861FC22-CE29-4623-A5D7-01B15D03B604},5391
38,Private,22245,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,White Male,{795CD499-7BEA-4738-9651-01B19F07213F},18592
40,Private,65866,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,213,40,United-States,White Female,{B2C4EF94-F1B5-48A0-B430-01B3E1619EA3},18233
49,Private,176341,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,Asian-Pac-Islander Female,{602838C8-8D84-4B3E-8A71-01B8E8AAEDA8},23354
26,Local-gov,80485,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,White Female,{35712DB2-8939-4569-B409-01B8F231FF2B},16439
40,Private,209040,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,White Male,{C81192DB-25C1-4614-B7E4-01BCA14AAB47},2131
35,Private,36214,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,47,United-States,White Male,{D5A61218-F727-47B7-B704-01BE10F5F7BC},3280
34,Private,212781,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{D11E0625-C999-4174-884A-01BED3E9EFB0},28445
21,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,Black Male,{85661008-14B7-402A-B57F-01C0A8343F01},17392
53,Private,72257,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,White Male,{04596148-B457-443E-AE96-01C49C4AE556},31948
48,State-gov,122066,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,White Male,{4F7032C5-AF64-4AF8-81E8-01C654D540AC},25765
26,Federal-gov,206983,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Columbia,White Male,{0A891C6A-DA99-4A24-8655-01CB13525837},118
30,Private,402539,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,White Female,{84BC2105-1DB8-4CCB-A672-01CC25A85681},20431
39,Local-gov,113253,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,White Female,{611A3AC8-418A-419B-A572-01CD24B4A48E},6784
26,Private,33610,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,40,United-States,White Male,{AB5BD20C-5E9E-407E-B82C-01CD74A2A591},7929
38,Private,179579,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,White Male,{DB07D257-BCCE-4466-8BC3-01D0A784A4CC},11543
61,Private,162432,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,White Female,{DE3BA62D-60F1-4FD6-B23A-01D1786D1041},24674
90,Private,141758,9th,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{F04192C9-4972-42BC-9BDA-01D226E44607},504
58,Self-emp-not-inc,81642,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,White Male,{04A56166-D77E-46EE-BAD0-01D513B84611},4892
25,Self-emp-not-inc,113948,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,White Female,{C142AAF5-865F-4395-9664-01D53D434656},24085
37,State-gov,378916,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,White Male,{7B8D449B-FB01-43C5-AE0A-01D8DB5BDEED},22558
27,Private,109004,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,Black Male,{EDEF7518-E246-44F5-82D6-01D903F1526B},29860
35,Private,48123,12th,8,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,White Female,{14D3EEF7-4FBA-4B47-9637-01DA353E2A23},1308
53,Self-emp-not-inc,101017,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,White Male,{F3B23935-9A50-4241-8502-01DD4C50AA8C},19798
19,Private,64112,12th,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{458492FD-1868-4B57-952B-01DD57CCAFEA},19864
57,Local-gov,190747,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,White Male,{C5BC841E-E433-4CCC-9826-01DDD6003197},15844
25,State-gov,99076,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,2597,0,50,United-States,White Female,{D44BD35F-17EF-48A6-89C7-01DEA8AAD767},19856
40,Private,198270,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,White Female,{CCF96A0C-5D4D-47A2-BF20-01DEABEA1CC4},22176
21,Private,33616,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,White Female,{862821F7-FD8C-4F31-B407-01DF59B89442},16119
46,Private,171228,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3411,0,35,Guatemala,White Male,{53ABD3AF-B1D4-41AB-88FE-01E1FAAEF6A8},22107
37,Private,108913,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,White Male,{489C4350-C218-47E1-BAF4-01E74CB98242},4644
58,Private,142326,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,White Female,{8B97CBE9-D41F-4E81-83D5-01E80EEF16A2},31153
60,Private,117509,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{B97FAA14-0FC3-4923-88CB-01E9178DFD75},17041
37,Self-emp-not-inc,103925,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,White Female,{3298750A-3682-4A45-82F9-01EA815A14BD},30984
67,State-gov,132819,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,United-States,White Male,{1E0342B2-E88A-4949-8DAF-01EB1F916F6D},29605
47,Private,284916,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,White Male,{C8FE70D6-9FD0-45C1-ACE1-01F060DA37D8},9655
50,Local-gov,212685,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,Black Male,{F467CB81-A732-467D-B260-01F28E4B1E16},24425
33,Local-gov,251521,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,White Female,{2635F6BC-FA0B-438E-AC55-01F2B0354493},29705
35,Private,82622,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,White Male,{9A332674-48C3-4CCB-9890-01F392F89F8F},26449
26,Private,195555,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,White Female,{8DF46EC6-C3BF-4E54-BDDD-01F6846B4D5D},23920
42,Private,169995,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,White Male,{7D053FF9-5B4A-440D-A8CB-01F7F76AEAFE},30817
43,Private,191196,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,White Male,{0146A6F9-00CF-4898-A3E3-01FB14D00A75},18999
39,Private,277886,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,White Female,{2DFD5C40-0DC8-4466-9876-01FC67318B7A},3521
21,Private,304949,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,White Female,{3D391C00-8C9D-4EEA-8116-01FD1A838181},26619
18,Local-gov,146586,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,White Male,{B87893ED-79B1-44FA-9EB8-01FF74063E30},20823
53,Local-gov,132304,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{2106D51D-5566-42F3-AB1D-01FFBCE91CB1},17948
21,State-gov,39236,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,White Female,{85C203BF-47CF-4A2E-8301-0203647143C6},13978
41,Private,221947,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,White Male,{7CB01B58-CEE6-440C-9A75-0204BC2F0547},5718
20,Private,143062,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,White Male,{7BE5DDE3-689D-4817-9A83-020564BFDBBD},24136
36,Private,308945,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{535D61A5-4E38-4950-95D9-0205C1A77370},4404
44,Private,96249,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,White Male,{78795888-F8FC-4C77-966A-0205EAB0F3F4},27010
39,Private,111275,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{4A3D975E-DECC-449B-A157-02065C69AD8A},27241
37,Private,166497,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,White Male,{58632182-9744-4A13-B513-0206CE67F9F9},10202
23,Private,615367,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,White Female,{54DCEBE0-F797-4ABB-9651-0207BA15FCE1},25647
44,Private,134120,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{D4604AFE-857B-40C5-8BA2-020A4DB450B5},14940
24,Self-emp-not-inc,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,White Female,{F1FBC82E-6CB4-4172-BB05-020D13FF2AF8},17732
31,Private,368517,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,Asian-Pac-Islander Male,{F9137F52-1A73-417A-B073-020E4A012294},12844
59,Private,146391,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,White Male,{E2719192-4EC4-4150-825F-021502C0804C},14728
30,Private,143526,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,White Male,{59A69DEC-6CCD-4936-84FE-021505D0B68B},29755
57,Private,124852,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,Black Male,{27E47032-29FC-4810-94A7-0217154D3EA6},27520
49,Private,50748,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States,White Female,{51117FD1-9608-4C11-9A18-021C7DDF0771},25665
25,Private,151810,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,28,United-States,Black Male,{B506B349-6C60-431D-A0CE-021D5C2CBF45},11111
17,Private,99462,11th,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,20,United-States,Amer-Indian-Eskimo Female,{B916CD7C-7A00-4B05-AD28-021F9F153CF4},17898
35,Private,184655,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,White Male,{D558F0F5-EA09-4BD3-A6E8-022432489C61},23283
35,Private,200445,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1974,40,United-States,White Male,{A10FC22B-CEEB-469E-93FB-022711092FBF},25682
24,Private,291407,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,Black Male,{D3B8B2D5-4722-4D2C-9E98-0228641FB70C},24772
24,Private,172496,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,White Male,{41524C8D-3C55-4E7B-82B8-0228D44CB16B},25130
38,Private,254114,Some-college,10,Married-spouse-absent,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,Black Female,{282DC995-5231-478E-8F33-022C5D51F220},12726
23,State-gov,142547,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{3F8663B7-3F31-473F-8020-022D330E5955},618
31,State-gov,78291,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,White Female,{8E83D3EC-DA5D-4AD5-9055-0230A1DBA0A1},19872
38,Private,607848,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{374ED239-38D2-4307-B0D7-0231CA427B63},10035
37,Private,40955,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,White Male,{60135E62-CE2D-4BB2-94FB-0233E90128A7},15445
48,Federal-gov,96854,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,White Male,{36B2C620-333D-4971-A1E8-023486D7CD42},20564
42,Private,282964,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,White Female,{CCCE85A5-C2BD-4E3B-9C13-023692D70906},2087
34,Self-emp-not-inc,209768,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{CF7B6C5C-7614-44F0-8A11-023A1CBBF0C9},13740
30,Private,59496,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,White Male,{7B3FAA24-85E4-45D9-8BE5-023AB23EA85B},17926
19,Private,184710,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,United-States,White Male,{56F8EBE0-378F-430A-95C4-023BB24ABB96},20645
76,Private,98695,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,White Female,{CFC91D38-A174-4FA8-8B1B-023C27D6267F},20179
